gtin14,jan3,jan4,jan13
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
08810000000000,881,8810,8810000000000
